timestamp,date,ticker,mid,alpha,target_position,position,trade,impact_cost,model_name,price_change,previous_position,trading_cashflow,inventory_pnl,pnl,cumulative_pnl
2024-01-02 09:30:00,2024-01-02,STK1,100.1114772136325,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,-2764.5117840843404,7.642525404341182,OW,0.0,0.0,276759.358479178,0.0,-7.642525404341182,-7.642525404341182
2024-01-02 09:31:00,2024-01-02,STK1,99.91634661403135,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,-0.19513059960114276,-2764.5117840843404,-0.0,539.4408420328023,539.4408420328023,531.7983166284611
2024-01-02 09:32:00,2024-01-02,STK1,99.92912077657515,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,0.012774162543792045,-2764.5117840843404,-0.0,-35.3143228841219,-35.3143228841219,496.48399374433916
2024-01-02 09:33:00,2024-01-02,STK1,99.84391319498097,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,-0.08520758159417596,-2764.5117840843404,-0.0,235.5573634104274,235.5573634104274,732.0413571547665
2024-01-02 09:34:00,2024-01-02,STK1,99.92160119409878,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,0.07768799911781343,-2764.5117840843404,-0.0,-214.76938904312908,-214.76938904312908,517.2719681116374
2024-01-02 09:35:00,2024-01-02,STK1,99.96832639753332,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,0.04672520343453357,-2764.5117840843404,-0.0,-129.17237550850615,-129.17237550850615,388.09959260313127
2024-01-02 09:36:00,2024-01-02,STK1,100.00519659381493,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,0.03687019628161181,-2764.5117840843404,-0.0,-101.92809210201848,-101.92809210201848,286.1715005011128
2024-01-02 09:37:00,2024-01-02,STK1,100.00020386790585,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,-0.004992725909076512,-2764.5117840843404,-0.0,13.802449610345219,13.802449610345219,299.973950111458
2024-01-02 09:38:00,2024-01-02,STK1,99.9321339526841,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,-0.06806991522175565,-2764.5117840843404,-0.0,188.18008277216552,188.18008277216552,488.15403288362353
2024-01-02 09:39:00,2024-01-02,STK1,99.88933940508599,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,-0.04279454759810619,-2764.5117840843404,-0.0,118.30603112952278,118.30603112952278,606.4600640131463
2024-01-02 09:40:00,2024-01-02,STK1,99.94252557247702,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,0.05318616739103277,-2764.5117840843404,-0.0,-147.03378650279237,-147.03378650279237,459.4262775103539
2024-01-02 09:41:00,2024-01-02,STK1,99.98559218792242,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,0.04306661544539736,-2764.5117840843404,-0.0,-119.05816589942967,-119.05816589942967,340.3681116109242
2024-01-02 09:42:00,2024-01-02,STK1,99.94496479818498,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,-0.040627389737437625,-2764.5117840843404,-0.0,112.31489768573351,112.31489768573351,452.6830092966577
2024-01-02 09:43:00,2024-01-02,STK1,100.00654780487594,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,0.0615830066909524,-2764.5117840843404,-0.0,-170.2469476964827,-170.2469476964827,282.436061600175
2024-01-02 09:44:00,2024-01-02,STK1,99.99515296222373,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,-0.011394842652208581,-2764.5117840843404,-0.0,31.50117678981748,31.50117678981748,313.93723838999244
2024-01-02 09:45:00,2024-01-02,STK1,100.0602302546715,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,0.06507729244776783,-2764.5117840843404,-0.0,-179.90694184815703,-179.90694184815703,134.0302965418354
2024-01-02 09:46:00,2024-01-02,STK1,100.11459315820697,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,0.0543629035354769,-2764.5117840843404,-0.0,-150.28688744086614,-150.28688744086614,-16.256590899030726
2024-01-02 09:47:00,2024-01-02,STK1,100.12627579210196,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,0.011682633894992023,-2764.5117840843404,-0.0,-32.29677907184858,-32.29677907184858,-48.55336997087931
2024-01-02 09:48:00,2024-01-02,STK1,100.21356673865344,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,0.08729094655147662,-2764.5117840843404,-0.0,-241.31685038543344,-241.31685038543344,-289.87022035631276
2024-01-02 09:49:00,2024-01-02,STK1,100.22033930708315,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,0.006772568429710191,-2764.5117840843404,-0.0,-18.722845232451398,-18.722845232451398,-308.59306558876415
2024-01-02 09:50:00,2024-01-02,STK1,100.28362720162677,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,0.06328789454362038,-2764.5117840843404,-0.0,-174.96013025572557,-174.96013025572557,-483.5531958444897
2024-01-02 09:51:00,2024-01-02,STK1,100.23646761787663,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,-0.04715958375014395,-2764.5117840843404,-0.0,130.37322500978533,130.37322500978533,-353.17997083470436
2024-01-02 09:52:00,2024-01-02,STK1,100.20889212428689,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,-0.027575493589736766,-2764.5117840843404,-0.0,76.23277698076949,76.23277698076949,-276.9471938539349
2024-01-02 09:53:00,2024-01-02,STK1,100.30596921670744,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,0.09707709242054818,-2764.5117840843404,-0.0,-268.3707659612501,-268.3707659612501,-545.317959815185
2024-01-02 09:54:00,2024-01-02,STK1,100.27238387312683,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,-0.03358534358061149,-2764.5117840843404,-0.0,92.84707810112182,92.84707810112182,-452.4708817140631
2024-01-02 09:55:00,2024-01-02,STK1,100.3437256248243,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,0.07134175169747436,-2764.5117840843404,-0.0,-197.2251132648869,-197.2251132648869,-649.69599497895
2024-01-02 09:56:00,2024-01-02,STK1,100.30873935250584,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,-0.03498627231846285,-2764.5117840843404,-0.0,96.71996210557431,96.71996210557431,-552.9760328733757
2024-01-02 09:57:00,2024-01-02,STK1,100.289551692244,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,-0.01918766026183505,-2764.5117840843404,-0.0,53.04451290284982,53.04451290284982,-499.9315199705259
2024-01-02 09:58:00,2024-01-02,STK1,100.1759592042278,-0.0029027401378003415,-2764.5117840843404,-2764.5117840843404,0.0,0.0,OW,-0.11359248801620936,-2764.5117840843404,-0.0,314.02777170427,314.02777170427,-185.90374826625595
